,timestamp,open,high,low,close,volume
13765,2021-05-19 11:30:00,396.51403352688095,397.7706435336361,395.92956375629717,397.56120853251025,6100957
13764,2021-05-19 12:00:00,397.5271144625595,397.8583139992237,396.68937445805614,397.760902370793,5102106
13763,2021-05-19 12:30:00,397.75116120794996,398.6960540037271,397.39366053160956,398.35511330421986,4306307
13762,2021-05-19 13:00:00,398.3843367927491,398.8226891206869,398.1602900473586,398.56941888676727,3602170
13761,2021-05-19 13:30:00,398.54993656108115,399.63120563666115,398.5401953982381,399.26591203004625,4204622
13760,2021-05-19 14:00:00,399.24155912293867,399.2902649371539,398.34050155995527,398.80320679500073,2404873
13759,2021-05-19 14:30:00,398.81294795784385,399.89421703342384,397.04005632040634,399.455864705486,9107258
13758,2021-05-19 15:00:00,399.4363823797999,399.93318168479607,397.3809970199136,397.6147849281471,6974855
13757,2021-05-19 15:30:00,397.6245260909902,399.61172331097504,397.04979748324945,399.3483222676986,7110950
13756,2021-05-19 16:00:00,399.33897075136923,400.41049866410617,398.0872313260357,400.25464005861716,14658498
13755,2021-05-19 16:30:00,400.2643812214602,400.4592044783215,399.6409467995042,399.84551121920856,4588735
13754,2021-05-19 17:00:00,399.84551121920856,400.225416570088,399.5824998224458,399.91369935911,1622601
13753,2021-05-19 17:30:00,399.8260288935224,399.97214633616835,399.8260288935224,399.91369935911,101803
13752,2021-05-19 18:00:00,399.91369935911,400.02085215038363,399.91369935911,400.02085215038363,84986
13751,2021-05-19 18:30:00,399.9526640104822,400.0598168017559,399.55327633391664,399.6409467995042,69509
13750,2021-05-19 19:00:00,399.6409467995042,399.6799114508765,399.17337098303716,399.19285330872333,32527
13749,2021-05-19 19:30:00,399.2025944715664,399.3779354027415,399.144147494508,399.21233563440944,18486
13748,2021-05-19 20:00:00,399.21233563440944,399.300006099997,399.0662181917635,399.2025944715664,22867
13747,2021-05-20 04:30:00,399.85525238205173,399.9624051733254,399.21233563440956,399.21233563440956,10559
13746,2021-05-20 05:00:00,399.21233563440956,399.3876765655847,398.31614865284774,398.44278376980753,29742
13745,2021-05-20 05:30:00,398.34537214137697,398.60838353813966,397.71219655657785,397.92650213912526,16744
13744,2021-05-20 06:00:00,397.95572562765443,398.26744283863246,397.72193771942096,398.23821935010324,83015
13743,2021-05-20 06:30:00,398.2187370244171,398.51097190970904,397.97520795334054,398.4330426069645,15171
13742,2021-05-20 07:00:00,398.5596777239243,398.8713949349024,398.51097190970904,398.8713949349024,33985
13741,2021-05-20 07:30:00,398.88113609774547,399.66042912519043,398.8421714463732,399.5240528453876,126430
13740,2021-05-20 08:00:00,399.4363823798,399.68965261371966,399.41690005411385,399.56301749675987,51595
13739,2021-05-20 08:30:00,399.00777121470526,400.4592044783217,398.2183473779034,399.79680540499334,141814
13738,2021-05-20 09:00:00,399.738358427935,400.6053219209676,399.5824998224459,400.5955807581245,300130
13737,2021-05-20 09:30:00,400.64428657233987,401.24823866860976,400.55661610675224,401.131344714493,565241
13736,2021-05-20 10:00:00,401.1410858773361,402.5632956524232,401.01445076037623,402.39769588409115,8469284
13735,2021-05-20 10:30:00,402.39769588409115,402.9870362360965,402.2759313485529,402.9529421661458,6644462
13734,2021-05-20 11:00:00,402.9529421661458,403.45948263398503,402.68993076938307,403.25491821428074,5152068
13733,2021-05-20 11:30:00,403.2646593771238,404.14136403299943,403.25491821428074,404.11701112589185,3477173
13732,2021-05-20 12:00:00,404.11993347474476,405.3687505512254,404.1121405444703,404.8037631063278,5457069
13731,2021-05-20 12:30:00,404.8037631063278,404.8427277577,403.91731728760897,403.9660231018243,4295919
13730,2021-05-20 13:00:00,403.97576426466736,404.2689732662436,403.3815533312406,404.09372974669685,3978945
13729,2021-05-20 13:30:00,404.09265821878415,404.7307043850048,403.9319290318736,404.65277508226023,2147639
13728,2021-05-20 14:00:00,404.6576456636818,404.79392453185625,403.8393879848645,404.37515194123296,2722910
13727,2021-05-20 14:30:00,404.384893104076,404.81350426917083,404.3459284527038,404.81350426917083,2381973
13726,2021-05-20 15:00:00,404.81350426917083,405.0862568287766,404.55536345382967,404.8329865948569,3111204
13725,2021-05-20 15:30:00,404.8329865948569,405.84119694911396,404.4823047325067,405.8168440420063,5116973
13724,2021-05-20 16:00:00,405.8071028791632,405.8168440420063,404.1803286843717,404.5017870581928,17194230
13723,2021-05-20 16:30:00,404.5017870581928,404.67712798936793,404.0536935674119,404.3167049641746,4108016
13722,2021-05-20 17:00:00,404.2874814756454,404.5407517095651,404.21929333574394,404.24851682427317,277425
13721,2021-05-20 17:30:00,404.2095521729009,404.30696380133156,400.24928241905366,404.24851682427317,292076
13720,2021-05-20 18:00:00,404.2387756614301,404.24851682427317,404.16084635868555,404.21929333574394,47644
13719,2021-05-20 18:30:00,404.2095521729009,404.5212693838789,404.14136403299943,404.43359891829135,103588
13718,2021-05-20 19:00:00,404.4433400811344,404.6479045008387,404.4433400811344,404.55049287240814,160243
13717,2021-05-20 19:30:00,404.531010546722,404.67712798936793,404.4823047325067,404.6479045008387,12235
13716,2021-05-20 20:00:00,404.6479045008387,405.0862568287766,404.6479045008387,405.0667745030904,42935
13715,2021-05-21 04:30:00,405.08625682877675,405.25185659710877,404.60893984946665,404.7842807806418,7446
13714,2021-05-21 05:00:00,404.8427277577002,404.9888452003461,404.8037631063279,404.9888452003461,1014
13713,2021-05-21 05:30:00,405.0959979916198,405.4564210168131,405.0959979916198,405.2615977599518,15266
13712,2021-05-21 06:00:00,405.1641861315212,405.62202078514514,405.1641861315212,405.4271975282839,11631
13711,2021-05-21 06:30:00,405.32978589985333,405.7194324135758,405.32978589985333,405.7194324135758,18440
13710,2021-05-21 07:00:00,405.62202078514514,405.65124427367437,405.25185659710877,405.25185659710877,5927
13709,2021-05-21 07:30:00,405.34926822553945,405.8850321819079,405.34926822553945,405.8850321819079,88878
13708,2021-05-21 08:00:00,405.9434791589663,406.23571404425815,405.91425567043706,406.1090789272983,78706
13707,2021-05-21 08:30:00,405.4855470937139,406.206490555729,405.37888136058234,405.9629614846524,124906
13706,2021-05-21 09:00:00,405.97270264749545,405.97270264749545,405.6999500878897,405.748655902105,98501
13705,2021-05-21 09:30:00,405.7973617163203,406.39157264974716,405.70969125073276,406.060373113083,335722
13704,2021-05-21 10:00:00,406.07985543876913,407.3656889340535,406.0408907873969,407.34620660836737,9386320
13703,2021-05-21 10:30:00,407.3559477712104,407.37543009689654,405.9824438103385,406.0019261360247,6250436
13702,2021-05-21 11:00:00,406.0019261360247,406.5474312552362,405.5635738080868,406.26493753278737,6617081
13701,2021-05-21 11:30:00,406.2746786956304,406.46950195249167,405.4564210168131,405.5246091567146,2457090
13700,2021-05-21 12:00:00,405.5246091567146,405.97270264749545,405.08625682877675,405.1930199735367,3115690
13699,2021-05-21 12:30:00,405.1836684572073,405.44667985397007,404.3751519412331,404.7453161292695,4040524
13698,2021-05-21 13:00:00,404.73557496642644,404.92552764186615,403.7224940307479,404.15110519584266,3557955
13697,2021-05-21 13:30:00,404.1413640329996,404.7453161292695,404.07317589309815,404.68686915221116,2696177
13696,2021-05-21 14:00:00,404.69661031505416,405.17392729436426,404.6479045008389,404.9596217118169,1767370
13695,2021-05-21 14:30:00,404.96936287465996,405.41745636544084,404.5991986866236,404.71054017791977,2762949
13694,2021-05-21 15:00:00,404.7160926407403,405.0667745030906,404.2192933357441,404.9742334560815,4885177
13693,2021-05-21 15:30:00,404.9742334560815,405.47590334249924,404.5710467260071,405.2372448528442,4911598
13692,2021-05-21 16:00:00,405.2421154342657,405.25185659710877,403.9660231018245,404.20955217290106,15527029
13691,2021-05-21 16:30:00,404.2290344985872,404.6479045008389,404.1642557656808,404.5407517095652,5116022
13690,2021-05-21 17:00:00,404.5407517095652,404.66738682652505,404.199811010058,404.657645663682,740222
13689,2021-05-21 17:30:00,404.66738682652505,404.79402194348484,404.5017870581929,404.7453161292695,1149017
13688,2021-05-21 18:00:00,404.66738682652505,404.7842807806418,404.6479045008389,404.69661031505416,13316
13687,2021-05-21 18:30:00,404.75505729211255,404.9206570604446,404.6771279893681,404.89143357191546,24339
13686,2021-05-21 19:00:00,404.89143357191546,404.89143357191546,404.7647984549556,404.7842807806418,19282
13685,2021-05-21 19:30:00,404.7842807806418,404.8037631063279,404.657645663682,404.73557496642644,9802
13684,2021-05-21 20:00:00,404.68686915221116,404.7453161292695,404.6479045008389,404.68686915221116,20141
13683,2021-05-24 04:30:00,405.13496264299135,406.19674939288524,405.13496264299135,405.94347915896566,35612
13682,2021-05-24 05:00:00,405.57331497092923,405.8168440420058,405.57331497092923,405.72917357641825,5365
13681,2021-05-24 05:30:00,405.67072659935985,406.1188200901408,405.61227962230146,405.9921849731809,7795
13680,2021-05-24 06:00:00,405.9921849731809,406.2454552071006,405.91425567043643,406.16752590435607,18462
13679,2021-05-24 06:30:00,406.2649375327867,406.2649375327867,406.14804357866996,406.16752590435607,31786
13678,2021-05-24 07:00:00,406.16752590435607,406.1772670671992,406.0214084617101,406.1772670671992,63174
13677,2021-05-24 07:30:00,406.08959660161156,406.1772670671992,405.88503218190726,405.8947733447503,67524
13676,2021-05-24 08:00:00,405.88503218190726,406.08959660161156,405.7876205534766,406.0408907873962,28394
13675,2021-05-24 08:30:00,405.9532203218087,406.2454552071006,405.48564450534167,406.16752590435607,196391
13674,2021-05-24 09:00:00,406.157784741513,406.469501952491,406.157784741513,406.41105497543265,114405
13673,2021-05-24 09:30:00,406.42079613827576,406.60587823229395,406.3428668355312,406.56691358092166,236718
13672,2021-05-24 10:00:00,406.53769009239244,407.3851712597389,406.2844198584728,407.3851712597389,5745341
13671,2021-05-24 10:30:00,407.37543009689585,408.4420874282113,407.37543009689585,408.17420545002705,5021574
13670,2021-05-24 11:00:00,408.17420545002705,408.6417812664941,408.1449819614979,408.44695800963285,3106816
13669,2021-05-24 11:30:00,408.44695800963285,408.7294517320816,408.2423935899285,408.68863625976917,2133738
13668,2021-05-24 12:00:00,408.6856164992879,408.8171221976692,408.35928754404523,408.3787698697314,2248874
13667,2021-05-24 12:30:00,408.3738992883099,408.59161427785233,408.06705265875337,408.12549963581176,1936852
13666,2021-05-24 13:00:00,408.1352407986548,408.5054049866912,408.12686339860977,408.4293265048869,2927824
13665,2021-05-24 13:30:00,408.4372168467898,408.7684163834539,408.2910994041438,408.76354580203235,1337046
13664,2021-05-24 14:00:00,408.7684163834539,408.9729808031582,408.7294517320816,408.88345951663047,1465023
13663,2021-05-24 14:30:00,408.8853103375707,409.3041803398224,408.8755691747276,409.17754522286253,2617799
13662,2021-05-24 15:00:00,409.17939604380274,409.4405566196252,409.1385805714903,409.17939604380274,2251040
13661,2021-05-24 15:30:00,409.18241580428406,409.40159196825294,408.99246312884435,409.0752630130104,4502020
13660,2021-05-24 16:00:00,409.0801335944319,409.1190982458042,408.09627614728254,408.2813582413007,10957074
13659,2021-05-24 16:30:00,408.2910994041438,408.6028166151218,404.20166183099747,408.5833342894357,3098890
13658,2021-05-24 17:00:00,408.59307545227875,408.7586752206108,408.320322892673,408.7099694063955,262872
13657,2021-05-24 17:30:00,408.71971056923854,408.71971056923854,408.6125577779649,408.6125577779649,18600
13656,2021-05-24 18:00:00,408.6125577779649,408.7294517320816,408.57359312659264,408.71971056923854,30212
13655,2021-05-24 18:30:00,408.71971056923854,408.8755691747276,408.5054049866912,408.8463456861984,29851
13654,2021-05-24 19:00:00,408.8268633605123,409.0801335944319,408.8268633605123,409.0314277802166,37496
13653,2021-05-24 19:30:00,409.05091010590274,409.12883940864725,408.86582801188456,408.89505150041373,39236
13652,2021-05-24 20:00:00,408.943757314629,409.10935708296114,408.8171221976692,408.943757314629,24550
13651,2021-05-25 04:30:00,409.3821096425677,409.50874475952753,409.2262510370787,409.32366266550935,6604
13650,2021-05-25 05:00:00,409.4990035966845,409.5574505737428,409.4113331310969,409.50874475952753,3125
13649,2021-05-25 05:30:00,409.50874475952753,409.6158975508012,409.4892624338414,409.56719173658587,17245
13648,2021-05-25 06:00:00,409.58667406227204,409.6158975508012,409.4892624338414,409.58667406227204,5462
13647,2021-05-25 06:30:00,409.62563871364426,409.7522738306041,409.2359921999218,409.36262731688157,7402
13646,2021-05-25 07:00:00,409.32366266550935,409.34314499119546,409.1775452228634,409.24573336276484,13924
13645,2021-05-25 07:30:00,409.24573336276484,409.56719173658587,409.1580628971772,409.5477094108998,55395
13644,2021-05-25 08:00:00,409.53796824805676,409.7035680163888,409.5184859223706,409.6158975508012,30348
13643,2021-05-25 08:30:00,409.1580628971772,409.6743445278596,409.0314277802174,409.5184859223706,90444
13642,2021-05-25 09:00:00,409.5184859223706,409.6158975508012,409.2554745256079,409.36262731688157,112436
13641,2021-05-25 09:30:00,409.4015919682538,409.5282270852137,409.274956851294,409.430815456783,191148
13640,2021-05-25 10:00:00,409.45029778246914,409.8204619705055,408.3885110325753,408.44695800963365,7089614
13639,2021-05-25 10:30:00,408.4372168467906,408.79763987198396,408.3300640555169,408.6076871965442,3727868
13638,2021-05-25 11:00:00,408.60281661512266,408.73919289492557,408.0963735589118,408.58333428943655,2667154
13637,2021-05-25 11:30:00,408.578463708015,408.6417812664949,407.5907097957284,407.7017590521394,4607041
13636,2021-05-25 12:00:00,407.7017590521394,408.0183468445389,407.12215986297707,408.0086056816958,3616115
13635,2021-05-25 12:30:00,408.0183468445389,408.5735931265935,407.8722294018929,408.42260510252595,3404059
13634,2021-05-25 13:00:00,408.4274756839475,408.58333428943655,408.16446428718484,408.2637267365556,1576758
13633,2021-05-25 13:30:00,408.2521347527724,408.3690287068892,407.55077102807184,408.2472641713509,2618714
13632,2021-05-25 14:00:00,408.2521347527724,408.349546381203,407.8137824248345,407.92093521610826,1924168
13631,2021-05-25 14:30:00,407.92093521610826,407.98912335600966,407.3949124225829,407.5020652138565,2760332
13630,2021-05-25 15:00:00,407.5020652138565,407.92093521610826,407.3754300968967,407.5303145861014,2539129
13629,2021-05-25 15:30:00,407.52154753954267,407.8917117275791,406.98276382269285,407.6189591679733,4168823
13628,2021-05-25 16:00:00,407.6189591679733,407.65792381934557,406.81044265199904,407.42413591111205,11875030
13627,2021-05-25 16:30:00,407.4338770739551,407.52154753954267,407.3364654455245,407.44361823679816,3422153
13626,2021-05-25 17:00:00,407.4728417253274,407.73585312209,407.44361823679816,407.6774061450317,158455
13625,2021-05-25 17:30:00,407.68714730787474,407.68714730787474,407.6189591679733,407.6481826565025,55228
13624,2021-05-25 18:00:00,407.6481826565025,407.73585312209,407.57025335375795,407.7066296335609,31102
13623,2021-05-25 18:30:00,407.65792381934557,407.9598998674805,407.6481826565025,407.9598998674805,58035
13622,2021-05-25 19:00:00,407.9598998674805,408.29109940414463,407.95015870463743,408.2131701014001,29711
13621,2021-05-25 19:30:00,408.2423935899293,408.2423935899293,408.08653498444033,408.10601731012645,9956
13620,2021-05-25 20:00:00,408.0962761472834,408.26187591561546,408.0670526587542,408.26187591561546,34084
13619,2021-05-26 04:30:00,408.47618149816265,408.7878987091407,408.47618149816265,408.7294517320823,11644
13618,2021-05-26 05:00:00,408.70996940639617,408.70996940639617,408.39825219541814,408.39825219541814,3476
13617,2021-05-26 05:30:00,408.47618149816265,408.97298080315886,408.47618149816265,408.97298080315886,1841
13616,2021-05-26 06:00:00,409.0411689430603,409.148321734334,408.5443696380641,408.5443696380641,6233
13615,2021-05-26 06:30:00,408.5443696380641,408.6417812664947,408.4859226610057,408.4956638238488,2238
13614,2021-05-26 07:00:00,408.5930754522794,408.5930754522794,408.47618149816265,408.5930754522794,4408
13613,2021-05-26 07:30:00,408.5735931265933,409.1288394086479,408.5443696380641,408.9047926632574,70610
13612,2021-05-26 08:00:00,408.85608684904213,408.85608684904213,408.47618149816265,408.53462847522104,47407
13611,2021-05-26 08:30:00,408.57320348007954,409.0996159201187,408.31058172983063,408.8853103375713,70134
13610,2021-05-26 09:00:00,408.8677762444538,408.8677762444538,408.15472312434156,408.3398052183598,149930
13609,2021-05-26 09:30:00,408.4274756839473,408.4664403353196,407.9306763789511,408.02808800738177,145395
13608,2021-05-26 10:00:00,408.02808800738177,408.3398052183598,406.99552474601705,407.0831952116046,4456565
13607,2021-05-26 10:30:00,407.09293637444773,408.1060173101263,406.9468189318018,407.8927832554916,2948987
13606,2021-05-26 11:00:00,407.92093521610803,408.11575847296933,407.7261119592468,408.0669552471256,2359152
13605,2021-05-26 11:30:00,408.06705265875405,408.4956638238488,407.94528812321573,408.11575847296933,2326916
13604,2021-05-26 12:00:00,408.1060173101263,408.4859226610057,407.85274707620664,408.4079933582612,2351834
13603,2021-05-26 12:30:00,408.4079933582612,408.5930754522794,408.32042030430205,408.43731425841884,1614436
13602,2021-05-26 13:00:00,408.4414055468129,408.63204010365166,408.36902870688897,408.52673813331813,1334993
13601,2021-05-26 13:30:00,408.524887312378,408.74893405776845,408.19368777571384,408.4078959466328,1882177
13600,2021-05-26 14:00:00,408.4001030163583,408.4323462653689,407.60921800513006,407.85274707620664,2701715
13599,2021-05-26 14:30:00,407.8624882390497,408.33006405551674,407.8040412619913,408.2423935899291,1693696
13598,2021-05-26 15:00:00,408.2423935899291,408.31058172983063,407.8624882390497,407.99886451885254,1840390
13597,2021-05-26 15:30:00,407.99886451885254,408.33006405551674,407.7894295177267,408.0985166147371,3512807
13596,2021-05-26 16:00:00,408.1060173101263,408.27161707845835,407.7261119592468,408.2033315269284,9859738
13595,2021-05-26 16:30:00,408.1839466128707,408.25213475277224,407.81699700857257,408.222911264243,2593849
13594,2021-05-26 17:00:00,408.222911264243,408.27161707845835,408.15472312434156,408.23265242708607,181193
13593,2021-05-26 17:30:00,408.19368777571384,408.25213475277224,408.13524079865545,408.2034289385569,92157
13592,2021-05-26 18:00:00,408.2034289385569,408.222911264243,408.17420545002767,408.2034289385569,10814
13591,2021-05-26 18:30:00,408.19368777571384,408.4664403353196,408.17420545002767,408.4664403353196,42686
13590,2021-05-26 19:00:00,408.36902870688897,408.36902870688897,408.13524079865545,408.13524079865545,27751
13589,2021-05-26 19:30:00,408.1254996358124,408.13524079865545,407.9306763789511,408.0475703330679,29857
13588,2021-05-26 20:00:00,408.08653498444016,408.15472312434156,407.92093521610803,408.15472312434156,25468
13587,2021-05-27 04:30:00,407.2877596313086,407.55077102807127,407.2780184684655,407.5215475395421,11724
13586,2021-05-27 05:00:00,407.4631005624837,407.4631005624837,406.99552474601666,407.1513833515057,11128
13585,2021-05-27 05:30:00,407.1513833515057,407.2682773056224,407.05397172307505,407.05397172307505,8132
13584,2021-05-27 06:00:00,407.09293637444733,407.209830328564,407.01500707170277,407.0831952116042,5338
13583,2021-05-27 06:30:00,406.99552474601666,407.31698311983774,406.8786307918999,407.1708656771918,21832
13582,2021-05-27 07:00:00,407.2195714914071,407.3754300968961,407.20008916572095,407.35594777120997,13939
13581,2021-05-27 07:30:00,407.35594777120997,407.5605121909143,407.3364654455239,407.4338770739545,42116
13580,2021-05-27 08:00:00,407.4241359111114,407.95015870463686,407.18060684003484,407.92093521610764,84840
13579,2021-05-27 08:30:00,407.3364654455239,408.69048708070966,407.18060684003484,407.7845589363048,281335
13578,2021-05-27 09:00:00,407.7455942849325,408.60281661512204,407.5897356794435,408.55411080090676,178924
13577,2021-05-27 09:30:00,408.5833342894359,409.47952127099774,408.55411080090676,409.29443917697955,310213
13576,2021-05-27 10:00:00,409.29443917697955,409.74253266776043,409.04603952448144,409.2262510370781,6011004
13575,2021-05-27 10:30:00,409.2262510370781,409.64512103932975,408.9242749889432,409.46003894531157,3570006
13574,2021-05-27 11:00:00,409.46003894531157,409.83020313334805,408.9242749889432,409.229173385931,3875563
13573,2021-05-27 11:30:00,409.2457333627642,409.3831811704798,408.8853103375709,408.8853103375709,2248654
13572,2021-05-27 12:00:00,408.8853103375709,409.49900359668385,408.60281661512204,409.40159196825323,2611099
13571,2021-05-27 12:30:00,409.40159196825323,409.5477094108992,409.32853324693025,409.4113331310963,1660276
13570,2021-05-27 13:00:00,409.4162037125178,409.49900359668385,409.10935708296137,409.17267464144123,1312178
13569,2021-05-27 13:30:00,409.17647369495006,409.3140189142941,409.02168661737375,409.0411689430599,1404867
13568,2021-05-27 14:00:00,409.0411689430599,409.0996159201183,408.55411080090676,408.8452741582859,2631885
13567,2021-05-27 14:30:00,408.8463456861986,408.8853103375709,408.3495463812024,408.71971056923877,2967246
13566,2021-05-27 15:00:00,408.7103590529095,408.85608684904173,408.36902870688857,408.74026442283764,3192961
13565,2021-05-27 15:30:00,408.73919289492494,408.74084889260826,408.2716170784579,408.5638519637498,4571102
13564,2021-05-27 16:00:00,408.5784637080144,409.2262510370781,408.3105817298302,408.36902870688857,13743110
13563,2021-05-27 16:30:00,408.36902870688857,409.6938268535451,408.30084056698706,409.5477094108992,3977601
13562,2021-05-27 17:00:00,409.57693289942836,409.9276147617786,409.5477094108992,409.8691677847202,242396
13561,2021-05-27 17:30:00,409.8789089475633,409.8789089475633,409.71330917923126,409.7230503420743,75614
13560,2021-05-27 18:00:00,409.7327915049174,409.8009796448188,409.71330917923126,409.79123848197577,14687
13559,2021-05-27 18:30:00,409.76201499344654,409.9276147617786,409.76201499344654,409.8009796448188,30577
13558,2021-05-27 19:00:00,409.7522738306035,409.8691677847202,409.7522738306035,409.8399442961911,17688
13557,2021-05-27 19:30:00,409.8691677847202,409.8691677847202,409.7230503420743,409.8399442961911,17686
13556,2021-05-27 20:00:00,409.84968545903416,410.3464847640303,409.84968545903416,410.21984964707053,76419
13555,2021-05-28 04:30:00,410.0542498787387,410.1516615071693,410.0542498787387,410.0834733672679,2555
13554,2021-05-28 05:00:00,410.1808849956985,410.20036732138465,410.13217918148314,410.1711438328554,2643
13553,2021-05-28 05:30:00,410.2295908099138,410.3367436011875,410.0542498787387,410.2295908099138,5367
13552,2021-05-28 06:00:00,410.21984964707076,410.3367436011875,410.112696855797,410.25881429844304,10292
13551,2021-05-28 06:30:00,410.31726127550144,410.31726127550144,410.14192034432625,410.19062615854153,8559
13550,2021-05-28 07:00:00,410.2101084842277,410.48286104383345,410.20036732138465,410.4536375553043,23632
13549,2021-05-28 07:30:00,410.4438963924612,410.52182569520573,410.2295908099138,410.2685554612861,87341
13548,2021-05-28 08:00:00,410.29777894981527,410.29777894981527,410.102955692954,410.102955692954,46603
13547,2021-05-28 08:30:00,410.4536375553043,410.5120845323627,409.7522738306037,409.87890894756356,108037
13546,2021-05-28 09:00:00,409.8983912732497,410.112696855797,409.635379876487,409.72305034207454,160282
13545,2021-05-28 09:30:00,409.72305034207454,410.1711438328554,409.72305034207454,410.0834733672679,160664
13544,2021-05-28 10:00:00,410.07373220442486,410.19062615854153,409.4600389453118,409.9763205759942,5148553
13543,2021-05-28 10:30:00,409.9665794131511,410.14192034432625,409.09523239683915,409.19702754854916,3686161
13542,2021-05-28 11:00:00,409.19702754854916,409.7522738306037,409.19702754854916,409.5848232413315,2753884
13541,2021-05-28 11:30:00,409.5818034808501,409.8983912732497,409.4697801081549,409.8107208076621,1936349
13540,2021-05-28 12:00:00,409.82046197050516,410.14192034432625,409.78149731913294,410.0542498787387,3968707
13539,2021-05-28 12:30:00,410.0542498787387,410.34648476403055,409.99093232025876,410.2247202284923,1942141
13538,2021-05-28 13:00:00,410.2247202284923,410.31726127550144,409.9422265060434,409.9958029016803,2227913
13537,2021-05-28 13:30:00,409.98606173883724,410.1064625115775,409.64521845095845,409.7717561562899,2017832
13536,2021-05-28 14:00:00,409.7717561562899,409.9373559246219,409.6548622021731,409.80097964481905,2185286
13535,2021-05-28 14:30:00,409.8058502262406,409.9081324360927,409.5866740622717,409.9081324360927,2682411
13534,2021-05-28 15:00:00,409.9081324360927,410.01528522736646,409.791238481976,409.8778374196508,3187319
13533,2021-05-28 15:30:00,409.87890894756356,409.9373559246219,409.5477094108994,409.76211240507524,2941232
13532,2021-05-28 16:00:00,409.76201499344677,410.06399104158174,408.9242749889434,409.1580628971769,14917121
13531,2021-05-28 16:30:00,409.13858057149076,409.4697801081549,408.9702532775626,409.2262510370783,5671883
13530,2021-05-28 17:00:00,409.24573336276444,409.2554745256075,409.09961592011854,409.16780406002,251203
13529,2021-05-28 17:30:00,409.1483217343338,409.2749568512936,409.1093570829616,409.19702754854916,664170
13528,2021-05-28 18:00:00,409.2749568512936,409.2944391769798,409.17754522286305,409.24573336276444,23825
13527,2021-05-28 18:30:00,409.17754522286305,409.24573336276444,409.08013359443237,409.1288394086477,17870
13526,2021-05-28 19:00:00,409.1288394086477,409.1288394086477,409.09961592011854,409.1288394086477,4034
13525,2021-05-28 19:30:00,409.1093570829616,409.1093570829616,409.08013359443237,409.08013359443237,4461
13524,2021-05-28 20:00:00,409.11909824580465,409.17754522286305,409.0898747572754,409.16780406002,10472
13523,2021-06-01 04:30:00,410.5705315094214,410.78483709196877,410.2977789498156,410.3757082525601,18176
13522,2021-06-01 05:00:00,410.3367436011879,410.78483709196877,410.23933197275727,410.7166489520673,10081
13521,2021-06-01 05:30:00,410.73613127775343,410.9991426745162,410.63871964932287,410.8335429061841,14062
13520,2021-06-01 06:00:00,410.8335429061841,410.9601780231439,410.76535476628266,410.78483709196877,21313
13519,2021-06-01 06:30:00,410.814060580498,410.9894015116731,410.814060580498,410.9894015116731,3426
13518,2021-06-01 07:00:00,410.88224872039945,410.95043686030084,410.7945782548118,410.95043686030084,53857
13517,2021-06-01 07:30:00,410.92121337177167,411.5543889565708,410.9114722089286,411.35956569970955,109805
13516,2021-06-01 08:00:00,411.3400833740234,411.3400833740234,411.1647424428482,411.2718952341219,125476
13515,2021-06-01 08:30:00,410.9795629372016,411.5543889565708,408.73919289492557,411.3400833740234,139073
13514,2021-06-01 09:00:00,411.32060104833727,411.3400833740234,410.97966034883,411.1647424428482,125251
13513,2021-06-01 09:30:00,411.1744836056913,411.65180058500135,410.9991426745162,411.6420594221583,284429
13512,2021-06-01 10:00:00,411.63231825931524,411.77843570196126,410.08347336726825,410.3951905782463,7334775
13511,2021-06-01 10:30:00,410.3951905782463,410.59985240957906,409.04116894306054,409.5643667993614,5249780
13510,2021-06-01 11:00:00,409.56232115516434,409.81072080766245,408.58333428943655,408.963239640316,5213406
13509,2021-06-01 11:30:00,408.94375731462986,409.45029778246914,408.7002282435533,409.34314499119546,4458333
13508,2021-06-01 12:00:00,409.34314499119546,409.59154464369357,409.0996159201189,409.4113331310969,2729181
13507,2021-06-01 12:30:00,409.42107429393997,409.47952127099836,408.8706985933069,409.1531923157557,1919757
13506,2021-06-01 13:00:00,409.1493932622469,409.36262731688157,408.82686336051313,408.95836905889445,1754403
13505,2021-06-01 13:30:00,408.963239640316,408.963239640316,408.349546381203,408.4713109167413,2042003
13504,2021-06-01 14:00:00,408.46644033531976,408.7830281277193,408.39338161399684,408.740654069352,1486070
13503,2021-06-01 14:30:00,408.73919289492557,409.1775452228634,408.60281661512266,409.1629334785988,1952991
13502,2021-06-01 15:00:00,409.1629334785988,409.4990035966845,409.08013359443277,409.45029778246914,3852455
13501,2021-06-01 15:30:00,409.45029778246914,409.47952127099836,408.98272196600215,408.99645700561086,2534299
13500,2021-06-01 16:00:00,408.99733371026673,409.12883940864805,408.5930754522796,408.76841638345473,7422423
13499,2021-06-01 16:30:00,408.76841638345473,409.0557806873251,408.6320401036519,408.8755691747284,3293335
13498,2021-06-01 17:00:00,408.84634568619924,408.86582801188536,408.65152242933794,408.72945173208245,207081
13497,2021-06-01 17:30:00,408.85608684904236,408.85608684904236,408.7002282435533,408.78789870914085,492991
13496,2021-06-01 18:00:00,408.78789870914085,408.8366045233562,408.6125577779658,408.6417812664949,44533
13495,2021-06-01 18:30:00,408.6904870807102,408.6904870807102,408.14498196149873,408.3885110325753,83596
13494,2021-06-01 19:00:00,408.3690287068892,408.3885110325753,408.0573114959111,408.08653498444033,35103
